"Firma";"Wertgruppe";"MLM_StockValueGroup_Obj";"Teil ";"Var ";"S_Artikel_Obj";"Chargennummer ";"MC_Charge_Obj";"MMM_CusRefOrder_Obj";"Wert Mat var";"Wert Mat fix";"Wert Lohn var";"Wert Lohn fix";"Wert Masch var";"Wert Masch fix";"Wert BzgNKo var";"Wert BzgNKo fix";"Wert Zus 1 var";"Wert Zus 1 fix";"Wert Zus 2 var";"Wert Zus 2 fix";"DPr Material var";"DPr Material fix";"DPr Lohn var";"DPr Lohn fix";"DPr Masch var";"DPr Masch fix";"DPr BzgNebKo var";"DPr BzgNebKo fix";"DPr Zusatz 1 var";"DPr Zusatz 1 fix";"DPr Zusatz 2 var";"DPr Zusatz 2 fix";"lz Abgang";"lz Zugang";"EurK";"MLA_PartValue_Obj";"KommNr"
"100";0;"PA2173:Ypdb:f7164d7c9795a5b45514b7e394e33161";"1100831";"";"PA0490::958b368b987d32b4e11131c6076e1505";"";"";"";340,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,342759;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;06.02.2025;13.02.2025;nein;"PA2214:Ypdb:f7164d7c9795a5b45514d7e42416a92a";""
"100";0;"PA2173:Ypdb:f7164d7c9795a5b45514b7e394e33161";"1300304";"";"PA0490::958b368b987d32b4e11131c686822805";"";"";"";1.570,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,057875;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;26.02.2025;18.02.2025;nein;"PA2214:Ypdb:f7164d7c9795a5b45514d7e4341bc22e";""
"100";0;"PA2173:Ypdb:f7164d7c9795a5b45514b7e394e33161";"1503796";"";"PA0490:z:fdfd493e327c549e5914e02624bcc8d3";"";"";"";615,09;0,00;84,12;7,19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,318203;0,000000;0,043519;0,003722;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;11.03.2025;22.11.2024;nein;"PA2214:z:ebd12537a52c03935b14614ee04cd656";""
