28.01.2025 09:17;cbienefeld;Datensatz Änderung;MLM_StorPartData;SafetyStock,xLaufzeit,xSachbearbeiter;2;Änderung;5.101;_sys.db.rec.update;Stammdaten Teile-Lagerort;PA2215:Ypdb:f7164d7c9795a5b45514dee498e2fb2e;Firma 100,Teil 2000004,Variante ,Lagerort 120;15000
11.06.2024 16:25;kneif;Datensatz Änderung;MLM_StorPartData;SafetyStock;2;Änderung;5.101;_sys.db.rec.update;Stammdaten Teile-Lagerort;PA2215:Ypdb:f7164d7c9795a5b45514dee498e2fb2e;Firma 100,Teil 2000004,Variante ,Lagerort 120;5000
31.10.2019 15:11;jchour;Datensatz Änderung;MLM_StorPartData;SafetyStock;2;Änderung;5.101;_sys.db.rec.update;Stammdaten Teile-Lagerort;PA2215:Ypdb:f7164d7c9795a5b45514dee498e2fb2e;Firma 100,Teil 2000004,Variante ,Lagerort 120;2000
